Easting,Northing,surf,bed,hice,dist
-1485224,-387574,821.45751953125,-996.6333,1824.8253,42.3
-1485312,-387624,822.2412109375,-996.6333,1824.8253,42.4
-1485407,-387653,826.080078125,-996.6333,1824.8253,42.5
-1485499,-387692,826.080078125,-996.6333,1824.8253,42.6
-1485590,-387734,826.080078125,-986.5592,1822.488,42.7
-1485681,-387776,830.4857177734375,-986.5592,1822.488,42.8
-1485772,-387817,831.232666015625,-986.5592,1822.488,42.9
-1485862,-387861,834.8736572265625,-986.5592,1822.488,43.0
-1485953,-387901,834.8736572265625,-986.5592,1822.488,43.1
-1486045,-387940,838.839111328125,-978.0399,1823.2161,43.2
-1486140,-387973,838.839111328125,-978.0399,1823.2161,43.3
-1486232,-388012,842.1978149414062,-985.0312,1833.4436,43.4
-1486323,-388052,842.1978149414062,-985.0312,1833.4436,43.5
-1486416,-388091,844.8080444335938,-985.0312,1833.4436,43.6
-1486501,-388143,844.8080444335938,-980.3204,1834.2773,43.7
-1486589,-388190,844.8080444335938,-980.3204,1834.2773,43.8
-1486684,-388221,846.8749389648438,-980.3204,1834.2773,43.9
-1486780,-388251,846.8749389648438,-980.3204,1834.2773,44.0
-1486875,-388280,847.501220703125,-980.3204,1834.2773,44.1
-1486972,-388308,847.501220703125,-980.3204,1834.2773,44.2
-1487064,-388346,848.1563110351562,-978.6438,1834.5614,44.3
-1487155,-388389,848.1563110351562,-978.6438,1834.5614,44.4
-1487246,-388430,847.8157348632812,-978.6438,1834.5614,44.5
-1487336,-388471,847.8157348632812,-978.6438,1834.5614,44.6
-1487426,-388515,847.294921875,-987.02686,1843.3524,44.7
-1487517,-388557,847.294921875,-986.837,1841.143,44.8
-1487612,-388588,846.6220703125,-986.837,1841.143,44.9
-1487707,-388618,845.8092651367188,-986.837,1841.143,45.0
-1487804,-388645,845.0196533203125,-986.837,1841.143,45.1
-1487898,-388678,845.0196533203125,-986.837,1841.143,45.2
-1487993,-388710,845.0196533203125,-986.837,1841.143,45.3
-1488088,-388740,843.3222045898438,-988.316,1839.5358,45.4
-1488183,-388771,843.3222045898438,-988.316,1839.5358,45.5
-1488279,-388801,841.4713745117188,-988.316,1839.5358,45.6
-1488374,-388831,841.4713745117188,-988.316,1839.5358,45.7
-1488469,-388862,840.05224609375,-988.316,1839.5358,45.8
-1488564,-388894,840.05224609375,-990.5963,1838.1545,45.9
-1488659,-388926,838.4172973632812,-990.5963,1838.1545,46.0
-1488754,-388957,838.4172973632812,-990.5963,1838.1545,46.1
-1488849,-388987,836.8048095703125,-990.5963,1838.1545,46.2
-1488945,-389018,836.742919921875,-994.53235,1839.4175,46.3
-1489040,-389048,835.8333129882812,-993.66327,1836.1174,46.4
-1489136,-389076,835.8333129882812,-993.66327,1836.1174,46.5
-1489232,-389102,834.81103515625,-993.66327,1836.1174,46.6
-1489328,-389132,834.81103515625,-993.66327,1836.1174,46.7
-1489424,-389161,833.958251953125,-993.66327,1836.1174,46.8
-1489519,-389189,833.958251953125,-993.6846,1834.3126,46.9
-1489616,-389216,832.9893798828125,-993.6846,1834.3126,47.0
-1489712,-389244,832.9893798828125,-993.6846,1834.3126,47.1
-1489806,-389278,832.5386352539062,-993.6846,1834.3126,47.2
-1489899,-389314,832.5386352539062,-993.6846,1834.3126,47.3
-1489994,-389346,832.5386352539062,-993.6846,1834.3126,47.4
-1490087,-389382,832.5946044921875,-994.3585,1833.7517,47.5
-1490180,-389418,831.70166015625,-994.3585,1833.7517,47.6
-1490274,-389452,831.908203125,-994.3585,1833.7517,47.7
-1490369,-389484,831.908203125,-994.3585,1833.7517,47.8
-1490464,-389516,832.0093383789062,-992.44556,1829.6779,47.9
-1490555,-389557,832.0093383789062,-992.42346,1830.2599,48.0
-1490649,-389592,832.326171875,-992.42346,1830.2599,48.1
-1490743,-389626,831.439697265625,-992.42346,1830.2599,48.2
-1490837,-389660,831.9967041015625,-992.42346,1830.2599,48.3
-1490931,-389693,831.9967041015625,-992.42346,1830.2599,48.4
-1491026,-389727,832.584716796875,-991.10767,1830.1663,48.5
-1491120,-389761,832.584716796875,-991.10767,1830.1663,48.6
-1491213,-389796,833.367431640625,-991.10767,1830.1663,48.7
-1491306,-389832,832.46435546875,-991.10767,1830.1663,48.8
-1491399,-389870,832.46435546875,-991.10767,1830.1663,48.9
-1491491,-389908,833.3408203125,-991.10767,1830.1663,49.0
-1491584,-389944,833.3408203125,-990.4277,1830.9941,49.1
-1491678,-389979,833.93896484375,-990.4277,1830.9941,49.2
-1491772,-390014,833.3817138671875,-987.6451,1827.2859,49.3
-1491866,-390047,834.2310180664062,-987.6451,1827.2859,49.4
-1491960,-390084,834.2310180664062,-987.6451,1827.2859,49.5
-1492052,-390120,834.9681396484375,-989.35144,1831.2167,49.6
-1492145,-390158,834.9681396484375,-989.35144,1831.2167,49.7
-1492236,-390199,835.9209594726562,-989.35144,1831.2167,49.8
-1492326,-390243,835.7613525390625,-989.35144,1831.2167,49.9
-1492417,-390284,836.5430297851562,-989.35144,1831.2167,50.0
-1492508,-390325,836.5430297851562,-989.3519,1832.8265,50.1
-1492600,-390364,836.5430297851562,-989.3519,1832.8265,50.2
-1492692,-390404,836.8424072265625,-989.3519,1832.8265,50.3
-1492784,-390443,836.8424072265625,-989.3519,1832.8265,50.4
-1492878,-390478,837.9342651367188,-989.3519,1832.8265,50.5
-1492972,-390512,837.9342651367188,-987.297,1830.6636,50.6
-1493067,-390544,838.8763427734375,-982.8855,1828.3352,50.7
-1493161,-390576,838.8763427734375,-982.8855,1828.3352,50.8
-1493256,-390609,839.0445556640625,-982.8855,1828.3352,50.9
-1493351,-390639,839.0445556640625,-982.8855,1828.3352,51.0
-1493446,-390670,839.6244506835938,-982.8855,1828.3352,51.1
-1493543,-390698,839.6244506835938,-971.27563,1818.2388,51.2
-1493639,-390726,840.6173706054688,-971.27563,1818.2388,51.3
-1493734,-390756,840.6173706054688,-971.27563,1818.2388,51.4
-1493829,-390787,841.4933471679688,-971.27563,1818.2388,51.5
-1493923,-390820,840.7520751953125,-971.27563,1818.2388,51.6
-1494018,-390854,841.3695678710938,-954.4465,1802.7319,51.7
-1494112,-390885,841.3695678710938,-954.4465,1802.7319,51.8
-1494207,-390917,841.8701782226562,-954.4465,1802.7319,51.9
-1494302,-390949,841.8701782226562,-954.4465,1802.7319,52.0
-1494397,-390981,841.8701782226562,-954.4465,1802.7319,52.1
-1494492,-391011,842.4625244140625,-957.2609,1805.4419,52.2
-1494587,-391042,842.4625244140625,-941.20776,1790.4891,52.3
-1494681,-391075,842.7777099609375,-941.20776,1790.4891,52.4
-1494777,-391105,842.7777099609375,-941.20776,1790.4891,52.5
-1494873,-391133,843.4292602539062,-941.20776,1790.4891,52.6
-1494968,-391163,843.4292602539062,-941.20776,1790.4891,52.7
-1495064,-391192,844.14697265625,-922.5833,1773.1863,52.8
-1495160,-391222,844.0726318359375,-922.5833,1773.1863,52.9
-1495255,-391250,844.4334716796875,-922.5833,1773.1863,53.0
-1495351,-391279,844.4334716796875,-922.5833,1773.1863,53.1
-1495447,-391307,844.5698852539062,-922.5833,1773.1863,53.2
-1495543,-391335,844.5698852539062,-900.3251,1752.4912,53.3
-1495639,-391362,844.8666381835938,-900.3251,1752.4912,53.4
-1495736,-391390,844.8666381835938,-900.3251,1752.4912,53.5
-1495832,-391416,845.3392944335938,-900.3251,1752.4912,53.6
-1495928,-391442,845.3392944335938,-900.3251,1752.4912,53.7
-1496025,-391468,845.7542724609375,-875.4992,1728.237,53.8
-1496122,-391495,845.7542724609375,-875.4992,1728.237,53.9
-1496218,-391523,845.3783569335938,-883.30475,1736.4825,54.0
-1496314,-391551,845.3783569335938,-883.30475,1736.4825,54.1
-1496409,-391580,844.8365478515625,-883.30475,1736.4825,54.2
-1496502,-391616,845.5853271484375,-857.27496,1710.3397,54.3
-1496594,-391655,845.5853271484375,-857.27496,1710.3397,54.4
-1496689,-391687,844.7980346679688,-857.27496,1710.3397,54.5
-1496784,-391718,844.7980346679688,-857.27496,1710.3397,54.6
-1496880,-391747,843.95166015625,-857.27496,1710.3397,54.7
-1496975,-391777,843.95166015625,-857.27496,1710.3397,54.8
-1497071,-391808,843.0839233398438,-834.0547,1685.1506,54.9
-1497166,-391840,843.0839233398438,-834.0547,1685.1506,55.0
-1497261,-391871,841.7250366210938,-834.0547,1685.1506,55.1
-1497356,-391900,841.7250366210938,-834.0547,1685.1506,55.2
-1497451,-391931,839.8251342773438,-834.0547,1685.1506,55.3
-1497546,-391963,839.8251342773438,-813.9606,1661.0265,55.4
-1497641,-391996,837.4869995117188,-813.9606,1661.0265,55.5
-1497735,-392030,838.2223510742188,-816.23914,1663.184,55.6
-1497829,-392064,836.09912109375,-816.23914,1663.184,55.7
-1497922,-392098,836.09912109375,-816.23914,1663.184,55.8
-1498016,-392133,834.1298217773438,-793.9255,1636.1345,55.9
-1498111,-392164,834.1298217773438,-793.9255,1636.1345,56.0
-1498206,-392195,831.9371337890625,-793.9255,1636.1345,56.1
-1498301,-392226,831.8641967773438,-793.9255,1636.1345,56.2
-1498397,-392254,831.8641967773438,-793.9255,1636.1345,56.3
-1498494,-392282,829.7451782226562,-793.9255,1636.1345,56.4
-1498590,-392310,829.7451782226562,-772.81226,1609.7239,56.5
-1498685,-392341,827.466064453125,-772.81226,1609.7239,56.6
-1498779,-392374,827.466064453125,-772.81226,1609.7239,56.7
-1498875,-392404,825.40478515625,-772.81226,1609.7239,56.8
-1498970,-392432,825.40478515625,-772.81226,1609.7239,56.9
-1499064,-392469,823.070068359375,-754.3742,1585.5507,57.0
-1499157,-392505,823.070068359375,-750.0569,1580.6708,57.1
-1499250,-392540,820.648681640625,-750.0569,1580.6708,57.2
-1499343,-392579,820.648681640625,-750.0569,1580.6708,57.3
-1499435,-392618,818.7276000976562,-750.0569,1580.6708,57.4
-1499528,-392652,818.7276000976562,-734.3404,1559.5222,57.5
-1499622,-392689,816.8163452148438,-734.3404,1559.5222,57.6
-1499713,-392729,816.8163452148438,-734.3404,1559.5222,57.7
-1499803,-392772,815.2177124023438,-734.3404,1559.5222,57.8
-1499893,-392816,815.167236328125,-734.3404,1559.5222,57.9
-1499985,-392855,815.167236328125,-734.3404,1559.5222,58.0
-1500075,-392898,814.4210815429688,-719.5124,1541.1312,58.1
-1500165,-392944,814.4210815429688,-719.5124,1541.1312,58.2
-1500255,-392986,814.7981567382812,-719.5124,1541.1312,58.3
-1500349,-393020,814.8439331054688,-716.52185,1538.1283,58.4
-1500443,-393056,816.3282470703125,-716.52185,1538.1283,58.5
-1500537,-393090,816.3282470703125,-698.1533,1522.0803,58.6
-1500628,-393129,818.1859130859375,-698.1533,1522.0803,58.7
-1500719,-393171,818.1859130859375,-698.1533,1522.0803,58.8
-1500811,-393212,819.9990844726562,-698.1533,1522.0803,58.9
-1500903,-393249,819.9990844726562,-698.1533,1522.0803,59.0
-1500996,-393286,819.9990844726562,-698.1533,1522.0803,59.1
-1501089,-393322,820.4633178710938,-678.546,1505.4803,59.2
-1501182,-393359,820.4633178710938,-678.546,1505.4803,59.3
-1501276,-393396,818.8925170898438,-678.546,1505.4803,59.4
-1501368,-393433,818.0888061523438,-678.546,1505.4803,59.5
-1501460,-393473,814.473876953125,-678.546,1505.4803,59.6
-1501551,-393513,814.473876953125,-669.86523,1486.1683,59.7
-1501643,-393554,809.1220703125,-669.86523,1486.1683,59.8
-1501733,-393596,809.1220703125,-669.86523,1486.1683,59.9
-1501824,-393638,800.1154174804688,-669.86523,1486.1683,60.0
-1501915,-393680,800.1154174804688,-669.86523,1486.1683,60.1
-1502006,-393721,792.2321166992188,-667.88794,1466.915,60.2
-1502097,-393762,792.2321166992188,-667.88794,1466.915,60.3
-1502188,-393803,789.4932250976562,-667.88794,1466.915,60.4
-1502280,-393843,781.79345703125,-667.88794,1466.915,60.5
-1502369,-393889,781.79345703125,-667.88794,1466.915,60.6
-1502458,-393934,774.427978515625,-667.88794,1466.915,60.7
-1502549,-393975,774.427978515625,-669.07874,1449.0822,60.8
-1502640,-394017,768.0947875976562,-669.6301,1446.5795,60.9
-1502730,-394061,768.0947875976562,-669.6301,1446.5795,61.0
-1502819,-394107,766.863525390625,-669.6301,1446.5795,61.1
-1502908,-394151,766.863525390625,-669.6301,1446.5795,61.2
-1502998,-394196,766.863525390625,-669.6301,1446.5795,61.3
-1503088,-394239,768.4703979492188,-657.9895,1433.346,61.4
-1503176,-394286,768.4703979492188,-657.9895,1433.346,61.5
-1503265,-394332,769.5928344726562,-657.9895,1433.346,61.6
-1503353,-394380,769.5928344726562,-657.9895,1433.346,61.7
-1503441,-394427,771.2366333007812,-657.9895,1433.346,61.8
-1503530,-394473,771.2366333007812,-648.4518,1426.2391,61.9
-1503620,-394518,770.3759765625,-643.35095,1422.7102,62.0
-1503710,-394562,770.3759765625,-643.35095,1422.7102,62.1
-1503799,-394606,771.2507934570312,-643.35095,1422.7102,62.2
-1503888,-394651,769.1834106445312,-643.35095,1422.7102,62.3
-1503977,-394697,769.1834106445312,-643.35095,1422.7102,62.4
-1504067,-394742,765.7774047851562,-648.47675,1422.2026,62.5
-1504156,-394787,765.7774047851562,-648.47675,1422.2026,62.6
-1504245,-394832,761.2724609375,-648.47675,1422.2026,62.7
-1504334,-394877,761.2724609375,-648.47675,1422.2026,62.8
-1504424,-394921,755.6550903320312,-648.47675,1422.2026,62.9
-1504512,-394968,755.6550903320312,-661.7368,1423.4052,63.0
-1504601,-395015,748.595703125,-657.11035,1414.583,63.1
-1504690,-395060,748.595703125,-657.11035,1414.583,63.2
-1504778,-395107,748.595703125,-657.11035,1414.583,63.3
-1504866,-395155,742.5640869140625,-657.11035,1414.583,63.4
-1504954,-395202,741.3253173828125,-657.11035,1414.583,63.5
-1505041,-395252,735.89501953125,-671.33716,1414.8976,63.6
-1505127,-395303,735.89501953125,-671.33716,1414.8976,63.7
-1505214,-395352,731.4817504882812,-671.33716,1414.8976,63.8
-1505302,-395401,730.8741455078125,-671.33716,1414.8976,63.9
-1505389,-395449,730.8741455078125,-671.33716,1414.8976,64.0
-1505477,-395496,727.5596923828125,-671.33716,1414.8976,64.1
-1505564,-395547,727.5596923828125,-662.17303,1398.3208,64.2
-1505651,-395596,725.3990478515625,-662.17303,1398.3208,64.3
-1505737,-395646,725.8121337890625,-662.17303,1398.3208,64.4
-1505827,-395691,724.8436279296875,-662.17303,1398.3208,64.5
-1505916,-395735,724.8436279296875,-662.17303,1398.3208,64.6
-1506006,-395781,724.9855346679688,-661.02704,1394.3003,64.7
-1506095,-395825,726.1060791015625,-661.02704,1394.3003,64.8
-1506181,-395876,726.1060791015625,-661.02704,1394.3003,64.9
-1506266,-395928,726.4378662109375,-661.02704,1394.3003,65.0
-1506353,-395979,726.4378662109375,-661.02704,1394.3003,65.1
-1506440,-396029,726.4103393554688,-641.3353,1380.6022,65.2
-1506528,-396076,726.4103393554688,-644.81213,1378.0695,65.3
-1506615,-396126,725.7776489257812,-644.81213,1378.0695,65.4
-1506699,-396178,725.7776489257812,-644.81213,1378.0695,65.5
-1506785,-396229,724.7991333007812,-644.81213,1378.0695,65.6
-1506873,-396278,721.841064453125,-644.81213,1378.0695,65.7
-1506961,-396324,721.841064453125,-644.81213,1378.0695,65.8
-1507051,-396370,718.0392456054688,-654.8849,1378.417,65.9
-1507141,-396413,714.9572143554688,-654.8849,1378.417,66.0
-1507228,-396461,708.7974243164062,-654.8849,1378.417,66.1
-1507316,-396509,708.7974243164062,-654.2628,1368.7661,66.2
-1507405,-396556,701.457763671875,-654.2628,1368.7661,66.3
-1507493,-396603,696.126708984375,-654.2628,1368.7661,66.4
-1507582,-396649,696.126708984375,-680.06,1373.9146,66.5
-1507671,-396695,687.9519653320312,-680.06,1373.9146,66.6
-1507759,-396742,687.9519653320312,-680.06,1373.9146,66.7
-1507847,-396788,679.96630859375,-680.06,1373.9146,66.8
-1507936,-396835,675.7418823242188,-680.06,1373.9146,66.9
-1508025,-396881,672.04443359375,-703.1785,1382.134,67.0
-1508114,-396927,672.04443359375,-703.1785,1382.134,67.1
-1508201,-396974,672.921875,-703.1785,1382.134,67.2
-1508289,-397024,674.49267578125,-699.06165,1374.271,67.3
-1508373,-397077,674.49267578125,-699.06165,1374.271,67.4
-1508457,-397132,680.4276733398438,-699.06165,1374.271,67.5
-1508538,-397190,680.4276733398438,-689.1651,1382.2157,67.6
-1508618,-397249,692.0126953125,-689.1651,1382.2157,67.7
-1508700,-397308,692.0126953125,-689.1651,1382.2157,67.8
-1508783,-397364,692.0126953125,-689.1651,1382.2157,67.9
-1508858,-397430,704.7031860351562,-689.1651,1382.2157,68.0
-1508929,-397499,704.7031860351562,-689.1651,1382.2157,68.1
-1509004,-397566,712.444580078125,-657.17365,1378.2623,68.2
-1509077,-397635,715.5831909179688,-657.17365,1378.2623,68.3
-1509155,-397697,715.5831909179688,-657.17365,1378.2623,68.4
-1509236,-397756,721.5195922851562,-657.17365,1378.2623,68.5
-1509319,-397812,723.3253173828125,-657.17365,1378.2623,68.6
-1509405,-397861,726.7352294921875,-657.17365,1378.2623,68.7
-1509494,-397908,726.7352294921875,-657.17365,1378.2623,68.8
-1509582,-397954,726.7352294921875,-646.9531,1380.0837,68.9
-1509672,-398000,728.1801147460938,-637.8131,1369.9064,69.0
-1509761,-398045,728.1801147460938,-637.8131,1369.9064,69.1
-1509849,-398091,727.4571533203125,-637.8131,1369.9064,69.2
-1509937,-398140,727.4571533203125,-637.8131,1369.9064,69.3
-1510024,-398188,725.3920288085938,-639.6681,1369.351,69.4
-1510112,-398237,724.2027587890625,-639.6681,1369.351,69.5
-1510199,-398284,724.2027587890625,-639.6681,1369.351,69.6
-1510287,-398334,721.2686767578125,-639.6681,1369.351,69.7
-1510372,-398385,721.2686767578125,-639.6681,1369.351,69.8
-1510458,-398437,715.6566162109375,-639.6681,1369.351,69.9
-1510544,-398488,715.6566162109375,-646.2897,1367.9321,70.0
-1510630,-398540,711.9343872070312,-641.49646,1357.426,70.1
-1510716,-398590,711.9343872070312,-641.49646,1357.426,70.2
-1510803,-398640,705.1234741210938,-641.49646,1357.426,70.3
-1510889,-398689,705.1234741210938,-641.49646,1357.426,70.4
-1510975,-398740,705.1234741210938,-641.49646,1357.426,70.5
-1511061,-398793,701.330078125,-648.52,1354.4978,70.6
-1511146,-398845,699.33349609375,-648.52,1354.4978,70.7
-1511231,-398897,695.9710693359375,-648.52,1354.4978,70.8
-1511318,-398948,695.9710693359375,-648.52,1354.4978,70.9
-1511404,-398999,693.2135009765625,-648.52,1354.4978,71.0
-1511488,-399051,692.570556640625,-642.6125,1344.5702,71.1
-1511573,-399105,692.570556640625,-642.2044,1338.7639,71.2
-1511657,-399158,691.1033935546875,-642.2044,1338.7639,71.3
-1511742,-399212,690.9249267578125,-642.2044,1338.7639,71.4
-1511827,-399264,691.0084838867188,-642.2044,1338.7639,71.5
-1511912,-399318,691.0084838867188,-642.2044,1338.7639,71.6
-1511997,-399371,691.0084838867188,-642.2044,1338.7639,71.7
-1512082,-399423,692.0919189453125,-633.90027,1331.5256,71.8
-1512165,-399478,692.0919189453125,-633.90027,1331.5256,71.9
-1512249,-399532,691.9080200195312,-622.5571,1321.0062,72.0
-1512333,-399587,691.9080200195312,-622.5571,1321.0062,72.1
-1512416,-399642,692.1067504882812,-622.5571,1321.0062,72.2
-1512500,-399698,692.1067504882812,-622.5571,1321.0062,72.3
-1512584,-399752,692.1067504882812,-614.6587,1313.5371,72.4
-1512667,-399806,691.1061401367188,-614.6587,1313.5371,72.5
-1512752,-399860,691.1061401367188,-614.6587,1313.5371,72.6
-1512836,-399913,688.453857421875,-614.6587,1313.5371,72.7
-1512921,-399966,688.453857421875,-614.6587,1313.5371,72.8
-1513005,-400020,685.0535888671875,-603.8593,1294.9573,72.9
-1513091,-400073,685.0535888671875,-603.8593,1294.9573,73.0
-1513177,-400124,685.0535888671875,-603.8593,1294.9573,73.1
-1513263,-400175,680.7080688476562,-603.8593,1294.9573,73.2
-1513349,-400225,679.818359375,-603.8593,1294.9573,73.3
-1513435,-400276,674.60009765625,-603.8593,1294.9573,73.4
-1513521,-400328,674.60009765625,-606.65967,1285.2805,73.5
-1513608,-400377,669.3233642578125,-606.65967,1285.2805,73.6
-1513695,-400427,667.2930908203125,-606.65967,1285.2805,73.7
-1513782,-400476,667.2930908203125,-606.65967,1285.2805,73.8
-1513869,-400525,661.4778442382812,-598.7925,1270.8167,73.9
-1513955,-400576,661.4778442382812,-598.7925,1270.8167,74.0
-1514041,-400627,653.2792358398438,-598.0875,1255.3602,74.1
-1514127,-400678,653.2792358398438,-598.0875,1255.3602,74.2
-1514213,-400730,647.3589477539062,-598.0875,1255.3602,74.3
-1514299,-400781,647.3589477539062,-598.0875,1255.3602,74.4
-1514384,-400832,645.2208251953125,-598.0875,1255.3602,74.5
-1514469,-400884,640.4113159179688,-598.0875,1255.3602,74.6
-1514555,-400936,640.4113159179688,-595.91614,1241.1957,74.7
-1514641,-400987,636.1450805664062,-595.91614,1241.1957,74.8
-1514728,-401037,635.8768310546875,-580.5033,1224.5398,74.9
-1514815,-401085,632.8840942382812,-580.5033,1224.5398,75.0
-1514902,-401134,632.8840942382812,-580.5033,1224.5398,75.1
-1514987,-401188,632.8840942382812,-580.5033,1224.5398,75.2
-1515071,-401241,632.1265258789062,-571.469,1212.9993,75.3
-1515155,-401297,632.1265258789062,-571.469,1212.9993,75.4
-1515240,-401350,629.7484741210938,-571.469,1212.9993,75.5
-1515322,-401406,633.7518310546875,-571.469,1212.9993,75.6
-1515405,-401463,631.9832153320312,-571.469,1212.9993,75.7
-1515488,-401519,631.9832153320312,-551.6703,1200.3304,75.8
-1515570,-401575,631.9832153320312,-542.5271,1191.6593,75.9
-1515653,-401631,634.839599609375,-542.5271,1191.6593,76.0
-1515738,-401684,634.839599609375,-542.5271,1191.6593,76.1
-1515823,-401737,630.9725952148438,-542.5271,1191.6593,76.2
-1515909,-401787,630.9725952148438,-542.5271,1191.6593,76.3
-1515996,-401838,636.6209716796875,-542.5271,1191.6593,76.4
-1516081,-401890,632.1473999023438,-543.37354,1185.3398,76.5
-1516166,-401942,632.1473999023438,-543.37354,1185.3398,76.6
-1516251,-401995,625.9932861328125,-543.37354,1185.3398,76.7
-1516334,-402051,630.1130981445312,-537.71515,1186.363,76.8
-1516417,-402106,622.2260131835938,-537.71515,1186.363,76.9
-1516500,-402162,622.2260131835938,-537.71515,1186.363,77.0
-1516584,-402217,625.3449096679688,-560.2335,1192.7086,77.1
-1516667,-402271,615.8475341796875,-560.2335,1192.7086,77.2
-1516751,-402326,615.8475341796875,-560.2335,1192.7086,77.3
-1516835,-402381,606.4553833007812,-560.2335,1192.7086,77.4
-1516919,-402436,608.0161743164062,-560.2335,1192.7086,77.5
-1517003,-402490,598.4599609375,-599.24866,1207.7676,77.6
-1517087,-402544,598.4599609375,-595.59467,1203.3673,77.7
-1517171,-402598,598.4599609375,-595.59467,1203.3673,77.8
-1517256,-402651,590.2551879882812,-595.59467,1203.3673,77.9
-1517341,-402704,590.2551879882812,-595.59467,1203.3673,78.0
-1517426,-402756,582.288330078125,-595.59467,1203.3673,78.1
-1517510,-402810,583.2846069335938,-626.70685,1215.202,78.2
-1517595,-402863,583.2846069335938,-626.70685,1215.202,78.3
-1517679,-402917,576.839599609375,-626.70685,1215.202,78.4
-1517763,-402970,576.839599609375,-626.70685,1215.202,78.5
-1517848,-403024,572.4509887695312,-613.20447,1201.0521,78.6
-1517932,-403077,572.4509887695312,-613.20447,1201.0521,78.7
-1518016,-403133,569.8624877929688,-636.1331,1212.1613,78.8
-1518099,-403187,569.8624877929688,-636.1331,1212.1613,78.9
-1518182,-403243,569.0941772460938,-636.1331,1212.1613,79.0
-1518264,-403300,567.5245361328125,-636.1331,1212.1613,79.1
-1518347,-403357,567.5245361328125,-636.1331,1212.1613,79.2
-1518430,-403413,565.9140625,-636.1331,1212.1613,79.3
-1518512,-403470,565.9140625,-659.48816,1230.5696,79.4
-1518594,-403526,565.9140625,-664.4474,1230.7877,79.5
-1518676,-403585,567.76123046875,-664.4474,1230.7877,79.6
-1518758,-403642,563.9674682617188,-664.4474,1230.7877,79.7
-1518840,-403699,566.1236572265625,-664.4474,1230.7877,79.8
-1518922,-403757,566.1236572265625,-664.4474,1230.7877,79.9
-1519003,-403815,563.9996948242188,-695.7788,1261.7604,80.0
-1519083,-403875,563.9996948242188,-695.7788,1261.7604,80.1
-1519163,-403935,563.9996948242188,-695.7788,1261.7604,80.2
-1519244,-403994,565.8335571289062,-695.7788,1261.7604,80.3
-1519325,-404053,561.5602416992188,-713.1144,1269.3976,80.4
-1519405,-404112,562.5879516601562,-713.1144,1269.3976,80.5
-1519484,-404174,562.5879516601562,-713.1144,1269.3976,80.6
-1519561,-404238,558.5315551757812,-746.0315,1305.7479,80.7
-1519640,-404298,559.2408447265625,-746.0315,1305.7479,80.8
-1519718,-404361,559.2408447265625,-746.0315,1305.7479,80.9
-1519796,-404424,555.9814453125,-746.0315,1305.7479,81.0
-1519874,-404486,556.5789184570312,-746.0315,1305.7479,81.1
-1519951,-404551,556.5789184570312,-745.9067,1297.2816,81.2
-1520027,-404614,555.1207275390625,-770.65656,1327.143,81.3
-1520103,-404679,555.1207275390625,-770.65656,1327.143,81.4
-1520181,-404743,555.1207275390625,-770.65656,1327.143,81.5
-1520257,-404808,554.4141235351562,-770.65656,1327.143,81.6
-1520333,-404873,554.4141235351562,-770.65656,1327.143,81.7
-1520410,-404937,556.1693725585938,-770.65656,1327.143,81.8
-1520485,-405003,554.2993774414062,-750.54926,1302.3164,81.9
-1520561,-405068,554.2993774414062,-769.1468,1325.4794,82.0
-1520636,-405133,556.7943115234375,-769.1468,1325.4794,82.1
-1520713,-405198,556.7943115234375,-769.1468,1325.4794,82.2
-1520790,-405262,555.1458740234375,-769.1468,1325.4794,82.3
-1520867,-405326,557.6622314453125,-769.1468,1325.4794,82.4
-1520943,-405390,557.6622314453125,-769.1468,1325.4794,82.5
-1521021,-405453,558.3065795898438,-780.4996,1342.6283,82.6
-1521096,-405518,558.3065795898438,-758.03577,1315.3608,82.7
-1521170,-405586,558.3065795898438,-758.03577,1315.3608,82.8
-1521244,-405654,559.010498046875,-758.03577,1315.3608,82.9
-1521317,-405722,559.010498046875,-758.03577,1315.3608,83.0
-1521392,-405787,559.010498046875,-758.03577,1315.3608,83.1
-1521471,-405850,559.132080078125,-758.03577,1315.3608,83.2
-1521548,-405913,559.132080078125,-761.38043,1324.6703,83.3
-1521623,-405979,561.804443359375,-761.38043,1324.6703,83.4
-1521696,-406047,559.639404296875,-743.8082,1301.9165,83.5
-1521771,-406114,559.639404296875,-743.8082,1301.9165,83.6
-1521847,-406179,562.0167846679688,-743.8082,1301.9165,83.7
-1521924,-406243,560.3271484375,-743.8082,1301.9165,83.8
-1521997,-406310,560.3271484375,-743.8082,1301.9165,83.9
-1522072,-406376,562.6200561523438,-741.8344,1306.8453,84.0
-1522147,-406443,561.0536499023438,-741.8344,1306.8453,84.1
-1522227,-406504,563.4425659179688,-726.37476,1288.7378,84.2
-1522305,-406566,563.4425659179688,-726.37476,1288.7378,84.3
-1522384,-406627,562.7659912109375,-726.37476,1288.7378,84.4
-1522464,-406687,565.0233154296875,-726.37476,1288.7378,84.5
-1522544,-406747,565.0233154296875,-722.1366,1292.3672,84.6
-1522623,-406807,566.822509765625,-722.1366,1292.3672,84.7
-1522703,-406867,566.822509765625,-722.1366,1292.3672,84.8
-1522784,-406927,566.822509765625,-722.1366,1292.3672,84.9
-1522865,-406985,567.71484375,-722.1366,1292.3672,85.0
-1522946,-407043,567.3627319335938,-710.6895,1279.9581,85.1
-1523027,-407103,566.0425415039062,-711.7722,1280.8757,85.2
